bookingid,customerid,first_name,last_name,device_used,booking_channel,bookingid_norm
705446,,Alex,Tanaka,Tablet,Condor Website,705446
705446,352306.0,Maya,Martinez,Tablet, Travel Agency,705446
705446,193090.0,Fatima,Khan,Tablet,condor app,705446
705449@,775822.0,Lina,Khan,iPhone,Call Center ,705449
705449!,955113.0,Fatima,Nguyen,tablet,Call Center,705449
705450@,,Ali,Khan,Android,Condor Website,705450
705450@,,Lina,Müller,Android ,Condor Website,705450
705450,218878.0,Lina,Khan,iPhone,CONDOR APP,705450
705451!,,Lina,Müller,Tablet,Condor App,705451
705451,586011.0,Maya,Nguyen,Tablet,Mobile App,705451
705456,,Maya,Müller,iphone,Condor Website,705456
705456 ,,Fatima,Garcia, Desktop,Travel Agency,705456
705457,,Ali,Garcia,Android ,Travel Agency,705457
705457@,,Stefan,Nguyen,Android,Call Center,705457
705459@,827194.0,Yuki,Smith,iPhone,Mobile App,705459
705459,185663.0,Maya,Schmidt,Android,Condor App,705459
705461,448213.0,Ali,Dubois,Tablet,Mobile App,705461
705461,161047.0,Ali,Dubois,iphone,Mobile App,705461
705461,447746.0,Omar,Schmidt,iPhone,Call Center,705461
705464,139851.0,Ali,Dubois,Desktop,Condor Website,705464
705464,736147.0,Lina,Nguyen,tablet,condor website,705464
705464,243643.0,Alex,Martinez,Desktop,Condor App,705464
705466,,Ali,Rossi,Desktop, Call Center,705466
705466,,Omar,Rossi,iPhone,Travel Agency ,705466
705469,866327.0,Ali,Rossi,iPhone, Condor App,705469
705469,341465.0,Lina,Smith,DESKTOP,Condor App,705469
705469,,Fatima,Nguyen,iPhone ,Condor App,705469
705470,742280.0,Jamie,Khan,Android,Call Center,705470
705470,908018.0,Lina,Rossi,Android,Mobile App,705470
705473,,Lina,Dubois,iPhone,Call Center,705473
705473,928579.0,Ali,Smith,ANDROID,condor app,705473
705478,,Yuki,Khan,Android,Condor Website ,705478
705478,152863.0,Stefan,Garcia,Desktop,Condor App,705478
705478,,Stefan,Dubois,DESKTOP,Travel Agency,705478
705482,495138.0,Omar,Smith,Desktop,Travel Agency,705482
705482,,Maya,Tanaka, iPhone,Condor Website,705482
705483,812770.0,Jamie,Müller,Desktop,Mobile App,705483
705483@,466069.0,Jamie,Schmidt,iPhone,condor app,705483
705484,743774.0,Maya,Müller,iPhone,Mobile App,705484
705484,564796.0,Lina,Martinez,Android,Condor Website,705484
705485@,779122.0,Stefan,Martinez,Tablet,CONDOR APP,705485
705485,285534.0,Stefan,Tanaka,Android,Call Center,705485
705486,856441.0,Jamie,Dubois,Tablet,CONDOR APP,705486
705486,612235.0,Lina,Nguyen,Android,Condor App,705486
705487,,Omar,Nguyen,Android,Call Center,705487
705487,125524.0,Maya,Müller,Desktop,Condor App,705487
705490,,Fatima,Tanaka,DESKTOP,Travel Agency,705490
705490,338973.0,Stefan,Rossi, Desktop,Mobile App,705490
705496,,Fatima,Martinez,Tablet,Mobile App,705496
705496,357480.0,Omar,Khan,iPhone,Condor Website,705496
705498,,Yuki,Müller,iPhone,condor app,705498
705498,620608.0,Yuki,Rossi,Tablet,Condor Website,705498
705499,123194.0,Alex,Smith,Tablet,Call Center ,705499
705499,,Lina,Nguyen,Android,Mobile App,705499
705500,,Stefan,Dubois,Android,Condor App,705500
705500!,173551.0,Lina,Dubois,Tablet,Call Center,705500
705503,,Jamie,Smith,iPhone ,Mobile App,705503
705503,491757.0,Lina,Dubois,Desktop,Condor Website,705503
705509,,Lina,Rossi,iPhone,Call Center,705509
705509,,Ali,Nguyen,iPhone,Condor Website,705509
705511,396877.0,Jamie,Rossi,Android,Condor Website,705511
705511,296688.0,Stefan,Dubois,Tablet ,travel agency,705511
705511,737012.0,Alex,Smith,Desktop,Mobile App,705511
705518 ,677214.0,Omar,Nguyen,Android,Mobile App,705518
705518,238381.0,Fatima,Dubois,Tablet,Call Center,705518
705518,,Yuki,Nguyen,iPhone,Condor Website,705518
705519,547066.0,Maya,Tanaka,iPhone,Travel Agency,705519
705519,548632.0,Stefan,Smith,Desktop,Mobile App,705519
705523,835934.0,Fatima,Schmidt,Desktop,CONDOR WEBSITE,705523
705523,374420.0,Lina,Tanaka,iPhone,Condor App,705523
705526!,,Carlos,Garcia,Android,Travel Agency,705526
705526,167179.0,Yuki,Nguyen,iPhone,Condor Website,705526
705531,649119.0,Jamie,Garcia,Tablet,Condor Website,705531
705531,,Alex,Rossi,iPhone,Mobile App,705531
705532,881784.0,Carlos,Schmidt,Android,Travel Agency,705532
705532,,Maya,Rossi,Tablet,Condor App,705532
705534,,Omar,Schmidt,iPhone,CONDOR APP,705534
705534,870736.0,Carlos,Khan, Android,Mobile App,705534
705535,,Stefan,Rossi,Tablet ,Travel Agency,705535
705535 ,,Alex,Rossi,Desktop,Call Center,705535
705542,645647.0,Maya,Dubois, Tablet,Mobile App,705542
705542,792217.0,Jamie,Rossi,Tablet,Condor Website ,705542
705542,,Fatima,Garcia,Desktop,Travel Agency,705542
705550,238364.0,Fatima,Tanaka,IPHONE,call center,705550
705550,138861.0,Stefan,Müller,iPhone,Call Center,705550
705551 ,365798.0,Stefan,Dubois,Android,Condor Website,705551
705551,116952.0,Jamie,Garcia,Tablet,Condor Website,705551
705551,418532.0,Omar,Martinez,Android,condor website,705551
705553@,967296.0,Stefan,Garcia,Tablet,Condor App,705553
705553,,Jamie,Smith,Android,Mobile App,705553
705558,,Jamie,Garcia, Tablet,Condor App,705558
705558,,Yuki,Dubois,Tablet,Call Center,705558
705560,,Fatima,Schmidt,Tablet,Mobile App,705560
705560,820672.0,Alex,Müller,iPhone,Travel Agency ,705560
705564,,Ali,Khan,Android,Travel Agency,705564
705564,,Maya,Khan,iPhone,Mobile App,705564
705567,,Alex,Tanaka,iphone,Travel Agency,705567
705567,,Alex,Martinez,Desktop,Call Center ,705567
705572,134685.0,Lina,Müller,iPhone ,Call Center,705572
705572,,Alex,Schmidt,Desktop,call center,705572
705572,960652.0,Jamie,Nguyen,Android,Call Center,705572
705579,298954.0,Alex,Smith,iPhone,Condor Website,705579
705579,,Yuki,Rossi,Android, Condor Website,705579
705579,,Carlos,Martinez,Android,Travel Agency,705579
705582,433089.0,Carlos,Rossi,Desktop,Travel Agency ,705582
705582,251698.0,Ali,Garcia,Android,TRAVEL AGENCY,705582
705584,571831.0,Lina,Tanaka,Desktop,Condor App,705584
705584,249168.0,Omar,Khan,iPhone,Condor Website ,705584
705587 ,,Yuki,Tanaka,Tablet,Mobile App,705587
705587,,Carlos,Rossi,Android,Condor Website,705587
705591,592718.0,Maya,Garcia,Tablet,Travel Agency,705591
705591,,Stefan,Schmidt,Desktop,Condor App,705591
705593,204062.0,Yuki,Khan,iPhone,Call Center,705593
705593,444559.0,Lina,Garcia,Desktop,call center,705593
705593,907195.0,Fatima,Müller,Desktop ,Mobile App,705593
705597,913703.0,Ali,Khan,tablet,Condor App,705597
705597@,,Stefan,Schmidt,Tablet,Call Center,705597
705598,,Carlos,Müller,Android,Condor Website,705598
705598,747346.0,Maya,Schmidt,Desktop,Travel Agency,705598
705599,521533.0,Stefan,Nguyen, Tablet,Call Center,705599
705599 ,,Maya,Martinez,iPhone,Mobile App,705599
705603,,Stefan,Schmidt,Desktop,Travel Agency,705603
705603,365762.0,Omar,Nguyen,tablet,Condor App,705603
705610,,Omar,Rossi,Desktop,Condor App ,705610
705610,,Maya,Smith,Android,Call Center,705610
705612!,540594.0,Yuki,Dubois,iPhone,Call Center,705612
705612,929095.0,Alex,Nguyen,iPhone,Condor Website,705612
705618,191227.0,Lina,Khan,Desktop ,CALL CENTER,705618
705618,122723.0,Fatima,Tanaka,iPhone,CONDOR APP,705618
705620,,Alex,Dubois,Tablet,condor app,705620
705620,,Carlos,Smith,Tablet,Travel Agency,705620
705621,828206.0,Ali,Nguyen,Desktop,Condor Website,705621
705621!,702641.0,Lina,Müller,iphone,Travel Agency,705621
705622,612907.0,Jamie,Garcia,tablet,condor app,705622
705622,,Fatima,Nguyen,desktop,Call Center,705622
705622,,Ali,Schmidt,Desktop, Mobile App,705622
705628,,Ali,Garcia,desktop,Condor Website,705628
705628,,Omar,Müller,iPhone,Condor App,705628
705632,556866.0,Yuki,Schmidt,Tablet,Condor Website,705632
705632,372168.0,Lina,Khan,ANDROID,Condor App,705632
705633,124557.0,Omar,Tanaka,iPhone ,Call Center,705633
705633,,Omar,Dubois,Tablet,Travel Agency,705633
705638,,Stefan,Müller,IPHONE,Mobile App,705638
705638,461247.0,Alex,Müller,iPhone,TRAVEL AGENCY,705638
705638!,,Maya,Smith,iPhone,Condor App,705638
705639 ,949547.0,Fatima,Schmidt,iPhone ,Travel Agency,705639
705639,516119.0,Carlos,Schmidt, iPhone,call center,705639
705645,,Maya,Garcia,Desktop,mobile app,705645
705645@,472947.0,Maya,Nguyen,Desktop,Condor Website,705645
705646,712289.0,Maya,Müller,Desktop,Call Center,705646
705646,265275.0,Omar,Nguyen,iPhone,Call Center ,705646
705646,127953.0,Maya,Smith,Tablet ,Travel Agency,705646
705647,775580.0,Stefan,Müller,Android,Travel Agency,705647
705647,,Yuki,Khan,Tablet,Condor App,705647
705653,,Lina,Dubois,iPhone,Call Center,705653
705653,,Carlos,Martinez,Desktop, Mobile App,705653
705655,123974.0,Carlos,Martinez, Desktop, Condor Website,705655
705655,,Stefan,Khan,DESKTOP,Condor Website,705655
705656 ,,Stefan,Nguyen,iPhone,Condor App,705656
705656,,Yuki,Nguyen,iPhone,call center,705656
705656 ,633329.0,Omar,Müller,iPhone,Mobile App,705656
705661,,Maya,Müller,Android,Mobile App,705661
705661,289798.0,Stefan,Martinez,iphone,Travel Agency,705661
705662,542482.0,Yuki,Martinez,iPhone,Mobile App,705662
705662,692256.0,Fatima,Müller,Desktop, Travel Agency,705662
705663,260251.0,Ali,Smith,Desktop,Travel Agency,705663
705663,,Carlos,Schmidt,iPhone,Condor App,705663
705664,890684.0,Ali,Martinez, Desktop,Travel Agency,705664
705664,447904.0,Carlos,Nguyen,Android,Call Center,705664
705664,974267.0,Carlos,Rossi,iPhone,Call Center,705664
705672,556110.0,Jamie,Dubois,iPhone,Call Center ,705672
705672,199529.0,Maya,Khan,TABLET,TRAVEL AGENCY,705672
705677,,Ali,Dubois,iphone,Travel Agency,705677
705677,,Jamie,Rossi,TABLET,Condor Website,705677
705681,123740.0,Ali,Müller,Android,Condor Website,705681
705681,,Alex,Martinez,iphone,Call Center,705681
705682,,Ali,Tanaka,Android ,Travel Agency,705682
705682,850835.0,Fatima,Smith, Desktop,CALL CENTER,705682
705683@,825650.0,Stefan,Rossi,desktop,travel agency,705683
705683,,Ali,Khan,iPhone,MOBILE APP,705683
705683,,Fatima,Dubois,iPhone ,Condor App,705683
705684@,,Maya,Rossi,Desktop,Condor App,705684
705684,168443.0,Maya,Smith,Desktop,Mobile App,705684
705686,,Alex,Nguyen,Desktop,Condor Website,705686
705686,190933.0,Yuki,Müller,android, Mobile App,705686
705687,,Stefan,Smith,iPhone,Condor Website,705687
705687,391068.0,Omar,Khan,Tablet,Travel Agency,705687
705688,692203.0,Alex,Martinez,iPhone,mobile app,705688
705688,445649.0,Lina,Nguyen,Tablet ,Mobile App,705688
705689,,Stefan,Martinez,Desktop,Call Center ,705689
705689,,Jamie,Martinez,Tablet,condor app,705689
705689,109219.0,Carlos,Müller, Desktop,Condor Website ,705689
705690,,Yuki,Smith,Desktop,Mobile App,705690
705690,747958.0,Yuki,Rossi,Desktop,Call Center,705690
705690,165312.0,Maya,Martinez,Android ,travel agency,705690
705696,685194.0,Jamie,Khan,Desktop,Call Center,705696
705696,152922.0,Fatima,Dubois,Tablet,Condor App,705696
705701,,Lina,Dubois,iPhone,Call Center,705701
705701,,Lina,Khan,Tablet,Condor App,705701
705701,815941.0,Ali,Müller, Desktop, Travel Agency,705701
705704,,Yuki,Rossi,Desktop,travel agency,705704
705704,233047.0,Alex,Schmidt,Android,Travel Agency,705704
705704,849908.0,Jamie,Rossi,Desktop,Travel Agency,705704
705705,,Maya,Smith, Tablet,travel agency,705705
705705,917205.0,Fatima,Smith,Desktop,Condor Website,705705
705718,470627.0,Alex,Khan,Android,Travel Agency,705718
705718,580459.0,Carlos,Müller,iPhone,Condor Website,705718
705720,,Alex,Müller,DESKTOP,Condor App,705720
705720,,Stefan,Khan,Desktop,Travel Agency,705720
705723!,199758.0,Alex,Smith,Android,Condor Website,705723
705723,389394.0,Omar,Dubois, Desktop,Condor App ,705723
705726,545123.0,Lina,Dubois, Tablet,Travel Agency,705726
705726,315961.0,Jamie,Müller,iPhone,mobile app,705726
705734,942806.0,Yuki,Garcia,iPhone,Mobile App,705734
705734,817084.0,Ali,Smith,Desktop ,Condor Website,705734
705735!,994723.0,Omar,Khan,Tablet,Travel Agency,705735
705735,408518.0,Ali,Schmidt,Android,Condor App,705735
705739,925704.0,Stefan,Dubois,iPhone,travel agency,705739
705739,,Jamie,Rossi,iphone,Condor Website,705739
705745,350476.0,Carlos,Tanaka,Android,Condor App,705745
705745,453945.0,Maya,Dubois,iPhone,Condor Website,705745
705745,386081.0,Lina,Rossi,iPhone,Mobile App,705745
705748,545909.0,Stefan,Martinez,Desktop ,Condor App,705748
705748,,Alex,Rossi, Desktop,Condor Website,705748
705750!,623434.0,Fatima,Schmidt,Tablet,Mobile App,705750
705750,,Carlos,Smith, Android,Travel Agency,705750
705754,,Maya,Dubois,Tablet,Travel Agency ,705754
705754!,,Lina,Dubois,Desktop, Mobile App,705754
705754,,Carlos,Müller,Android,Mobile App,705754
705755,419362.0,Ali,Garcia,iphone,CONDOR WEBSITE,705755
705755,,Maya,Nguyen,Tablet,Mobile App,705755
705756,849924.0,Alex,Rossi,Desktop,Condor Website,705756
705756,788770.0,Ali,Martinez,Android,Condor Website ,705756
705756 ,,Lina,Khan,Desktop,Call Center,705756
705758,,Maya,Smith,iPhone,Travel Agency,705758
705758,915030.0,Jamie,Schmidt,Desktop,Condor App,705758
705758,324079.0,Lina,Dubois, Desktop,Condor App,705758
705761,523579.0,Stefan,Müller,Android, Condor Website,705761
705761,628602.0,Lina,Garcia,Desktop,Condor Website,705761
705763,,Carlos,Garcia,iPhone,call center,705763
705763!,,Fatima,Dubois,Desktop,condor app,705763
705764,479655.0,Jamie,Khan,iPhone,Mobile App,705764
705764,,Lina,Martinez,iPhone, Call Center,705764
705765,944422.0,Alex,Khan,Tablet,Mobile App,705765
705765,910972.0,Maya,Dubois,Android,Condor App,705765
705765 ,395989.0,Omar,Rossi,Android ,Condor App,705765
705766,236276.0,Lina,Müller,Android,Condor Website,705766
705766,543649.0,Carlos,Garcia,iPhone,Call Center ,705766
705767,,Maya,Müller,iPhone,Condor Website,705767
705767,,Yuki,Smith,iPhone,Mobile App,705767
705768,964693.0,Omar,Tanaka,iPhone, Call Center,705768
705768,992142.0,Fatima,Smith,Android, Call Center,705768
705768,925880.0,Lina,Rossi,iPhone,Condor Website,705768
705769,,Alex,Tanaka,Desktop,Condor Website,705769
705769@,198111.0,Carlos,Dubois,Android,Condor App,705769
705771,,Maya,Martinez,iPhone, Condor Website,705771
705771,151001.0,Stefan,Müller,iPhone ,Call Center ,705771
705772,,Lina,Schmidt,Tablet,Condor App,705772
705772,,Omar,Khan,Tablet,Travel Agency,705772
705774,637441.0,Ali,Khan, Tablet,Call Center,705774
705774,856347.0,Jamie,Smith,Tablet,Travel Agency,705774
705779,,Yuki,Schmidt,Desktop,Mobile App,705779
705779,,Maya,Khan,Desktop,Travel Agency,705779
705781,,Jamie,Martinez,iPhone,Call Center,705781
705781@,785407.0,Lina,Dubois,Tablet,Mobile App,705781
705783,372928.0,Carlos,Müller,Tablet,Call Center,705783
705783,,Omar,Schmidt,Android,TRAVEL AGENCY,705783
705789,642325.0,Yuki,Nguyen,iPhone,Condor App,705789
705789,825627.0,Alex,Martinez,iPhone,Travel Agency,705789
705792,,Carlos,Smith,Tablet, Call Center,705792
705792,527247.0,Maya,Martinez,Tablet,Mobile App,705792
705795,687390.0,Omar,Rossi,Tablet,Call Center,705795
705795,,Carlos,Dubois,iPhone,Condor Website,705795
705798,482678.0,Maya,Garcia,Android,Mobile App,705798
705798!,136408.0,Alex,Khan, Desktop,Travel Agency,705798
705799,428128.0,Fatima,Khan,Tablet,Condor App,705799
705799,,Jamie,Schmidt,iPhone,Mobile App,705799
705800!,101633.0,Fatima,Smith,Desktop,Call Center,705800
705800 ,,Carlos,Dubois, Tablet,Condor Website,705800
705801,,Fatima,Martinez,Tablet,Condor App,705801
705801,,Lina,Tanaka, Desktop,Call Center,705801
705802,,Omar,Smith,Tablet,Mobile App,705802
705802,818271.0,Alex,Nguyen,iPhone, Condor App,705802
705804,,Carlos,Rossi,Desktop,Condor Website,705804
705804 ,583829.0,Stefan,Rossi,Tablet ,Condor App,705804
705805,662203.0,Maya,Dubois,iphone,Mobile App,705805
705805,,Fatima,Smith,iPhone,Travel Agency,705805
705805,,Jamie,Müller,Tablet, Call Center,705805
705808,,Jamie,Garcia,Tablet,Call Center,705808
705808,,Ali,Müller,Tablet,Travel Agency,705808
705811,,Yuki,Dubois,Desktop,Travel Agency,705811
705811,166729.0,Lina,Garcia,Desktop, Call Center,705811
705812,,Carlos,Müller,Tablet,Condor App,705812
705812,134202.0,Jamie,Khan,Android,CONDOR WEBSITE,705812
705812,484595.0,Omar,Smith, Desktop,call center,705812
705814,,Fatima,Nguyen,Tablet,Condor App,705814
705814,544896.0,Ali,Garcia,Android,Condor App ,705814
705815,,Jamie,Müller,Desktop,call center,705815
705815,,Stefan,Dubois,Tablet,Call Center ,705815
705815,801963.0,Omar,Dubois, iPhone,Call Center,705815
705818,,Stefan,Müller,iPhone,Condor Website,705818
705818,422242.0,Lina,Schmidt,Android,Mobile App ,705818
705823,,Ali,Martinez,Desktop ,Condor Website,705823
705823,727627.0,Maya,Schmidt,Tablet,Mobile App,705823
705829,737157.0,Lina,Dubois,Desktop,mobile app,705829
705829,,Stefan,Müller,Desktop ,Condor Website,705829
705829,291265.0,Fatima,Smith,iPhone ,Condor App,705829
705830,,Alex,Martinez,Desktop,Mobile App,705830
705830,,Carlos,Khan,desktop,Travel Agency,705830
705830,612540.0,Stefan,Nguyen,Desktop,MOBILE APP,705830
705831,701741.0,Lina,Smith,iPhone,Travel Agency,705831
705831@,799569.0,Fatima,Rossi,Desktop,CONDOR WEBSITE,705831
705832,301084.0,Jamie,Martinez,android,MOBILE APP,705832
705832,,Ali,Schmidt,iPhone,CONDOR APP,705832
705833,,Jamie,Khan, Android,Condor Website,705833
705833,,Stefan,Dubois,iPhone,call center,705833
705835,,Lina,Rossi,iPhone,Mobile App,705835
705835@,,Jamie,Martinez,Android,Call Center,705835
705835,232194.0,Omar,Dubois, Desktop,Mobile App,705835
705838,285448.0,Maya,Smith, iPhone,Condor App,705838
705838,238042.0,Omar,Müller,Tablet,Condor Website,705838
705841!,210735.0,Fatima,Schmidt,Tablet,Condor Website,705841
705841!,712124.0,Fatima,Schmidt,Desktop, Travel Agency,705841
705843,,Yuki,Nguyen,Android ,Condor App,705843
705843,,Lina,Rossi,Desktop,Mobile App,705843
705844,848633.0,Fatima,Khan,Android,Travel Agency,705844
705844,,Stefan,Khan,Desktop,Mobile App,705844
705847 ,,Yuki,Rossi,Desktop,Condor Website,705847
705847,917819.0,Fatima,Khan,iPhone,Call Center,705847
705848,,Carlos,Tanaka,Android,Condor Website,705848
705848,,Omar,Schmidt,iPhone,CONDOR APP,705848
705848,,Fatima,Dubois,Android,Call Center,705848
705850,502586.0,Maya,Schmidt,Android,Call Center,705850
705850,761699.0,Lina,Tanaka, Android,Call Center,705850
705850,163535.0,Omar,Smith,Tablet,Travel Agency,705850
705851,941352.0,Fatima,Nguyen,Tablet,CONDOR WEBSITE,705851
705851,,Fatima,Schmidt,iphone,Mobile App ,705851
705851 ,,Yuki,Martinez,Desktop,CONDOR APP,705851
705853,,Stefan,Nguyen,iPhone,Mobile App,705853
705853,,Carlos,Rossi,Desktop ,CONDOR WEBSITE,705853
705853,300414.0,Alex,Tanaka,android,Condor App,705853
705857,,Alex,Müller,Android,Mobile App,705857
705857,,Alex,Müller,Android,Travel Agency,705857
705857,963979.0,Ali,Khan, Android,Condor Website,705857
705859,579859.0,Yuki,Rossi,Desktop,Mobile App,705859
705859,917107.0,Maya,Rossi,Desktop,call center,705859
705862,653466.0,Jamie,Rossi,Tablet,Call Center,705862
705862,785237.0,Fatima,Garcia,Tablet,Condor App ,705862
705863,345299.0,Stefan,Nguyen, iPhone,Call Center,705863
705863!,879481.0,Stefan,Martinez,Desktop,Condor App,705863
705864,,Lina,Müller,Desktop,CALL CENTER,705864
705864,,Maya,Müller,iPhone ,Mobile App,705864
705864,,Fatima,Khan,iPhone,Mobile App,705864
705866@,,Maya,Khan,Android,Condor App,705866
705866,999778.0,Fatima,Dubois,desktop,Travel Agency,705866
705871,305286.0,Ali,Khan,Android,MOBILE APP,705871
705871,511360.0,Ali,Rossi,iPhone,travel agency,705871
705872,,Yuki,Schmidt,IPHONE,Condor Website,705872
705872,360107.0,Lina,Rossi, iPhone,Condor App,705872
705872,770992.0,Lina,Müller,Desktop,Condor App,705872
705874,415496.0,Fatima,Müller,Android,Mobile App,705874
705874@,,Stefan,Tanaka,iPhone ,Call Center,705874
705874,,Stefan,Tanaka,Desktop,Condor Website,705874
705875,,Carlos,Martinez,Android,Call Center,705875
705875 ,391482.0,Yuki,Martinez,iPhone,Call Center,705875
705875,801874.0,Jamie,Khan,Desktop,Mobile App,705875
705879,,Yuki,Khan,Desktop,Mobile App,705879
705879,,Fatima,Müller,Android,Condor Website,705879
705880,278542.0,Jamie,Smith,Tablet,Call Center,705880
705880,402407.0,Carlos,Schmidt,desktop,Travel Agency,705880
705881,618240.0,Ali,Müller,Tablet,Travel Agency,705881
705881,101429.0,Alex,Martinez,Android ,Condor Website,705881
705885,,Lina,Smith,Tablet,Travel Agency,705885
705885,720365.0,Yuki,Schmidt,iPhone, Condor App,705885
705886,,Carlos,Schmidt,Desktop,CALL CENTER,705886
705886,,Yuki,Dubois,android,Mobile App,705886
705892,291254.0,Alex,Martinez,Desktop,Condor Website,705892
705892,623221.0,Jamie,Smith,iPhone,Mobile App,705892
705892,,Omar,Tanaka,DESKTOP,Condor Website,705892
705893,,Carlos,Müller,Tablet,Condor App,705893
705893,671595.0,Jamie,Nguyen,iPhone ,TRAVEL AGENCY,705893
705895!,,Carlos,Martinez,Tablet,Mobile App,705895
705895,202573.0,Stefan,Schmidt,iPhone,Call Center ,705895
705897,418819.0,Maya,Nguyen,Android,Travel Agency,705897
